DiseaseName;Url
Bromine number;http://en.wikipedia.org/wiki/Bromine_number
Traveling purchaser problem;http://en.wikipedia.org/wiki/Traveling_purchaser_problem
Punjabi Mexican Americans;http://en.wikipedia.org/wiki/Punjabi_Mexican_Americans
Crystalloluminescence;http://en.wikipedia.org/wiki/Crystalloluminescence
Quantum point contact;http://en.wikipedia.org/wiki/Quantum_point_contact
Gastrojejunocolic fistula;http://en.wikipedia.org/wiki/Gastrojejunocolic_fistula
Pylephlebitis;http://en.wikipedia.org/wiki/Pylephlebitis
Internet phenomena;http://en.wikipedia.org/wiki/Internet_phenomena
Intermetamorphosis;http://en.wikipedia.org/wiki/Intermetamorphosis
Algorithmic information theory;http://en.wikipedia.org/wiki/Algorithmic_information_theory
Inverse function;http://en.wikipedia.org/wiki/Inverse_function
Tonlé Sap Biosphere Reserve;http://en.wikipedia.org/wiki/Tonlé_Sap_Biosphere_Reserve
Third Taiwan Strait Crisis;http://en.wikipedia.org/wiki/Third_Taiwan_Strait_Crisis
Tracheal collapse;http://en.wikipedia.org/wiki/Tracheal_collapse
Shortest path problem;http://en.wikipedia.org/wiki/Shortest_path_problem
Crypt (C);http://en.wikipedia.org/wiki/Crypt_(C)
Follicular hybrid cyst;http://en.wikipedia.org/wiki/Follicular_hybrid_cyst
Template method pattern;http://en.wikipedia.org/wiki/Template_method_pattern
Z-fighting;http://en.wikipedia.org/wiki/Z-fighting
Paget's abscess;http://en.wikipedia.org/wiki/Paget's_abscess
Taxation of costs;http://en.wikipedia.org/wiki/Taxation_of_costs
Pentane interference;http://en.wikipedia.org/wiki/Pentane_interference
Arithmomania;http://en.wikipedia.org/wiki/Arithmomania
Dogger Bank itch;http://en.wikipedia.org/wiki/Dogger_Bank_itch
Zonal spherical function;http://en.wikipedia.org/wiki/Zonal_spherical_function
Red dress effect;http://en.wikipedia.org/wiki/Red_dress_effect
Microphone gaffe;http://en.wikipedia.org/wiki/Microphone_gaffe
Metamorphic reaction;http://en.wikipedia.org/wiki/Metamorphic_reaction
Boyland–Sims oxidation;http://en.wikipedia.org/wiki/Boyland–Sims_oxidation
Weissenberg effect;http://en.wikipedia.org/wiki/Weissenberg_effect
Schüfftan process;http://en.wikipedia.org/wiki/Schüfftan_process
Grinberg's theorem;http://en.wikipedia.org/wiki/Grinberg's_theorem
Steady state (electronics);http://en.wikipedia.org/wiki/Steady_state_(electronics)
Immigration to the United States;http://en.wikipedia.org/wiki/Immigration_to_the_United_States
Disclination;http://en.wikipedia.org/wiki/Disclination
Degeneration (medical);http://en.wikipedia.org/wiki/Degeneration_(medical)
Multi-commodity flow problem;http://en.wikipedia.org/wiki/Multi-commodity_flow_problem
Overtime;http://en.wikipedia.org/wiki/Overtime
Cluster labeling;http://en.wikipedia.org/wiki/Cluster_labeling
Dissociated sensory loss;http://en.wikipedia.org/wiki/Dissociated_sensory_loss
Oxidation of secondary alcohols to ketones;http://en.wikipedia.org/wiki/Oxidation_of_secondary_alcohols_to_ketones
Neutron-induced swelling;http://en.wikipedia.org/wiki/Neutron-induced_swelling
Upwelling;http://en.wikipedia.org/wiki/Upwelling
Printk;http://en.wikipedia.org/wiki/Printk
Non-X histiocytosis;http://en.wikipedia.org/wiki/Non-X_histiocytosis
Flow shop scheduling;http://en.wikipedia.org/wiki/Flow_shop_scheduling
Seriesmover;http://en.wikipedia.org/wiki/Seriesmover
Nineteenth Dynasty of Egypt;http://en.wikipedia.org/wiki/Nineteenth_Dynasty_of_Egypt
Cutaneous meningioma;http://en.wikipedia.org/wiki/Cutaneous_meningioma
Cycloaddition;http://en.wikipedia.org/wiki/Cycloaddition
Callippic cycle;http://en.wikipedia.org/wiki/Callippic_cycle
Scottish hip-hop;http://en.wikipedia.org/wiki/Scottish_hip-hop
MicroTonic;http://en.wikipedia.org/wiki/MicroTonic
Tangentiality;http://en.wikipedia.org/wiki/Tangentiality
Böckenförde dilemma;http://en.wikipedia.org/wiki/Böckenförde_dilemma
Television timeout;http://en.wikipedia.org/wiki/Television_timeout
Basketball at the 1948 Summer Olympics;http://en.wikipedia.org/wiki/Basketball_at_the_1948_Summer_Olympics
Spindle cell sarcoma;http://en.wikipedia.org/wiki/Spindle_cell_sarcoma
Atypical polypoid adenomyoma;http://en.wikipedia.org/wiki/Atypical_polypoid_adenomyoma
Causal reasoning;http://en.wikipedia.org/wiki/Causal_reasoning
Constitutionality;http://en.wikipedia.org/wiki/Constitutionality
Substrate-level phosphorylation;http://en.wikipedia.org/wiki/Substrate-level_phosphorylation
Oculocardiac reflex;http://en.wikipedia.org/wiki/Oculocardiac_reflex
County seat war;http://en.wikipedia.org/wiki/County_seat_war
Childhood cataract;http://en.wikipedia.org/wiki/Childhood_cataract
Amadori rearrangement;http://en.wikipedia.org/wiki/Amadori_rearrangement
Quarantine (computing);http://en.wikipedia.org/wiki/Quarantine_(computing)
Melt-Freeze Crust;http://en.wikipedia.org/wiki/Melt-Freeze_Crust
Harish-Chandra's c-function;http://en.wikipedia.org/wiki/Harish-Chandra's_c-function
Antihomomorphism;http://en.wikipedia.org/wiki/Antihomomorphism
Double (basketball);http://en.wikipedia.org/wiki/Double_(basketball)
State historic preservation office;http://en.wikipedia.org/wiki/State_historic_preservation_office
Self-condensation;http://en.wikipedia.org/wiki/Self-condensation
Flemish immigration to Wallonia;http://en.wikipedia.org/wiki/Flemish_immigration_to_Wallonia
Dimensional operator;http://en.wikipedia.org/wiki/Dimensional_operator
Proton–proton chain reaction;http://en.wikipedia.org/wiki/Proton–proton_chain_reaction
Influenza A virus subtype H3N1;http://en.wikipedia.org/wiki/Influenza_A_virus_subtype_H3N1
Lymphoma cutis;http://en.wikipedia.org/wiki/Lymphoma_cutis
Heart valve dysplasia;http://en.wikipedia.org/wiki/Heart_valve_dysplasia
Price scissors;http://en.wikipedia.org/wiki/Price_scissors
Albino (chess);http://en.wikipedia.org/wiki/Albino_(chess)
Lagrange point colonization;http://en.wikipedia.org/wiki/Lagrange_point_colonization
Laryngeal cleft;http://en.wikipedia.org/wiki/Laryngeal_cleft
Technical failure;http://en.wikipedia.org/wiki/Technical_failure
Peace psychology;http://en.wikipedia.org/wiki/Peace_psychology
Weathering nodule of ear;http://en.wikipedia.org/wiki/Weathering_nodule_of_ear
Greater India;http://en.wikipedia.org/wiki/Greater_India
New South Wales State Emergency Service;http://en.wikipedia.org/wiki/New_South_Wales_State_Emergency_Service
Interpreter pattern;http://en.wikipedia.org/wiki/Interpreter_pattern
De Musset's sign;http://en.wikipedia.org/wiki/De_Musset's_sign
Dawn chorus (electromagnetic);http://en.wikipedia.org/wiki/Dawn_chorus_(electromagnetic)
Mass fainting in Tanzania;http://en.wikipedia.org/wiki/Mass_fainting_in_Tanzania
Cystic tumour of the atrioventricular nodal region;http://en.wikipedia.org/wiki/Cystic_tumour_of_the_atrioventricular_nodal_region
Open problem;http://en.wikipedia.org/wiki/Open_problem
Stereognosis;http://en.wikipedia.org/wiki/Stereognosis
Bcrypt;http://en.wikipedia.org/wiki/Bcrypt
Space;http://en.wikipedia.org/wiki/Space
Cancer-related fatigue;http://en.wikipedia.org/wiki/Cancer-related_fatigue
STS 71;http://en.wikipedia.org/wiki/STS_71
Grain itch;http://en.wikipedia.org/wiki/Grain_itch
Cholesteryl ester storage disease;http://en.wikipedia.org/wiki/Cholesteryl_ester_storage_disease
Apheresis (linguistics);http://en.wikipedia.org/wiki/Apheresis_(linguistics)
Selfmate;http://en.wikipedia.org/wiki/Selfmate
Pareidolia;http://en.wikipedia.org/wiki/Pareidolia
Astrophysical jet;http://en.wikipedia.org/wiki/Astrophysical_jet
HAS-160;http://en.wikipedia.org/wiki/HAS-160
Runge's phenomenon;http://en.wikipedia.org/wiki/Runge's_phenomenon
Precognition;http://en.wikipedia.org/wiki/Precognition
Sociosexual orientation;http://en.wikipedia.org/wiki/Sociosexual_orientation
X-type histiocytosis;http://en.wikipedia.org/wiki/X-type_histiocytosis
Moneymaker effect;http://en.wikipedia.org/wiki/Moneymaker_effect
Conway puzzle;http://en.wikipedia.org/wiki/Conway_puzzle
Basso profondo;http://en.wikipedia.org/wiki/Basso_profondo
Boolean satisfiability problem;http://en.wikipedia.org/wiki/Boolean_satisfiability_problem
Generación de la Ruptura;http://en.wikipedia.org/wiki/Generación_de_la_Ruptura
Gnathophyma;http://en.wikipedia.org/wiki/Gnathophyma
Redirection (computing);http://en.wikipedia.org/wiki/Redirection_(computing)
Routing and wavelength assignment;http://en.wikipedia.org/wiki/Routing_and_wavelength_assignment
Remote surgery;http://en.wikipedia.org/wiki/Remote_surgery
Zincke nitration;http://en.wikipedia.org/wiki/Zincke_nitration
Mythal;http://en.wikipedia.org/wiki/Mythal
Entire function;http://en.wikipedia.org/wiki/Entire_function
Morale hazard;http://en.wikipedia.org/wiki/Morale_hazard
Sulfur water;http://en.wikipedia.org/wiki/Sulfur_water
Targetoid hemosiderotic hemangioma;http://en.wikipedia.org/wiki/Targetoid_hemosiderotic_hemangioma
Vacancy defect;http://en.wikipedia.org/wiki/Vacancy_defect
Sociotropy;http://en.wikipedia.org/wiki/Sociotropy
Fibromatosis colli;http://en.wikipedia.org/wiki/Fibromatosis_colli
Syntax guessing;http://en.wikipedia.org/wiki/Syntax_guessing
Hidden curriculum;http://en.wikipedia.org/wiki/Hidden_curriculum
Botryosphaeria corticola;http://en.wikipedia.org/wiki/Botryosphaeria_corticola
Eschweiler–Clarke reaction;http://en.wikipedia.org/wiki/Eschweiler–Clarke_reaction
System Prevalence;http://en.wikipedia.org/wiki/System_Prevalence
Posie ring;http://en.wikipedia.org/wiki/Posie_ring
Cardinal function;http://en.wikipedia.org/wiki/Cardinal_function
Chief visionary officer;http://en.wikipedia.org/wiki/Chief_visionary_officer
Yips;http://en.wikipedia.org/wiki/Yips
Multiplicative number theory;http://en.wikipedia.org/wiki/Multiplicative_number_theory
Simultaneous localization and mapping;http://en.wikipedia.org/wiki/Simultaneous_localization_and_mapping
Hilbert's twenty-fourth problem;http://en.wikipedia.org/wiki/Hilbert's_twenty-fourth_problem
Fade (lighting);http://en.wikipedia.org/wiki/Fade_(lighting)
Space-based architecture;http://en.wikipedia.org/wiki/Space-based_architecture
Clairvoyance;http://en.wikipedia.org/wiki/Clairvoyance
Seldon Crisis;http://en.wikipedia.org/wiki/Seldon_Crisis
Paleodictyon;http://en.wikipedia.org/wiki/Paleodictyon
Polyembryoma;http://en.wikipedia.org/wiki/Polyembryoma
Provisional government;http://en.wikipedia.org/wiki/Provisional_government
Kendall effect;http://en.wikipedia.org/wiki/Kendall_effect
Banjo roll;http://en.wikipedia.org/wiki/Banjo_roll
Multiprocessor scheduling;http://en.wikipedia.org/wiki/Multiprocessor_scheduling
Automaticity;http://en.wikipedia.org/wiki/Automaticity
Letts nitrile synthesis;http://en.wikipedia.org/wiki/Letts_nitrile_synthesis
Sectility;http://en.wikipedia.org/wiki/Sectility
Enyne metathesis;http://en.wikipedia.org/wiki/Enyne_metathesis
Floor limit;http://en.wikipedia.org/wiki/Floor_limit
Masticatory muscle myositis;http://en.wikipedia.org/wiki/Masticatory_muscle_myositis
Life Is Pain;http://en.wikipedia.org/wiki/Life_Is_Pain
Naïve physics;http://en.wikipedia.org/wiki/Naïve_physics
Deafblindness;http://en.wikipedia.org/wiki/Deafblindness
Years of Lead;http://en.wikipedia.org/wiki/Years_of_Lead
Wet infrastructure;http://en.wikipedia.org/wiki/Wet_infrastructure
Alkyne trimerisation;http://en.wikipedia.org/wiki/Alkyne_trimerisation
Factory second;http://en.wikipedia.org/wiki/Factory_second
Frosting (decorative arts);http://en.wikipedia.org/wiki/Frosting_(decorative_arts)
Blackheart (plant disease);http://en.wikipedia.org/wiki/Blackheart_(plant_disease)
Demjanov rearrangement;http://en.wikipedia.org/wiki/Demjanov_rearrangement
Passerini reaction;http://en.wikipedia.org/wiki/Passerini_reaction
Reality principle;http://en.wikipedia.org/wiki/Reality_principle
Tidal disruption event;http://en.wikipedia.org/wiki/Tidal_disruption_event
Oscillopsia;http://en.wikipedia.org/wiki/Oscillopsia
Lexical entrainment;http://en.wikipedia.org/wiki/Lexical_entrainment
Measurement problem;http://en.wikipedia.org/wiki/Measurement_problem
Multipath propagation;http://en.wikipedia.org/wiki/Multipath_propagation
Hoose (disease);http://en.wikipedia.org/wiki/Hoose_(disease)
Whirlpool (cryptography);http://en.wikipedia.org/wiki/Whirlpool_(cryptography)
Web traffic;http://en.wikipedia.org/wiki/Web_traffic
Pfitzinger reaction;http://en.wikipedia.org/wiki/Pfitzinger_reaction
NaSHA;http://en.wikipedia.org/wiki/NaSHA
Money supply;http://en.wikipedia.org/wiki/Money_supply
Write amplification;http://en.wikipedia.org/wiki/Write_amplification
Atmospheric pressure;http://en.wikipedia.org/wiki/Atmospheric_pressure
Kyasanur Forest disease;http://en.wikipedia.org/wiki/Kyasanur_Forest_disease
Vitiligo;http://en.wikipedia.org/wiki/Vitiligo
Prurigo pigmentosa;http://en.wikipedia.org/wiki/Prurigo_pigmentosa
Intravascular papillary endothelial hyperplasia;http://en.wikipedia.org/wiki/Intravascular_papillary_endothelial_hyperplasia
Annular pustular psoriasis;http://en.wikipedia.org/wiki/Annular_pustular_psoriasis
Neoplasm;http://en.wikipedia.org/wiki/Neoplasm
Gastroenteritis;http://en.wikipedia.org/wiki/Gastroenteritis
Excoriation disorder;http://en.wikipedia.org/wiki/Excoriation_disorder
Metabolic acidosis;http://en.wikipedia.org/wiki/Metabolic_acidosis
Lordosis;http://en.wikipedia.org/wiki/Lordosis
Abortion;http://en.wikipedia.org/wiki/Abortion
Eccrine nevus;http://en.wikipedia.org/wiki/Eccrine_nevus
Malignant pilomatricoma;http://en.wikipedia.org/wiki/Malignant_pilomatricoma
Trichilemmal carcinoma;http://en.wikipedia.org/wiki/Trichilemmal_carcinoma
Trichodiscoma;http://en.wikipedia.org/wiki/Trichodiscoma
Apocrine nevus;http://en.wikipedia.org/wiki/Apocrine_nevus
Senile pruritus;http://en.wikipedia.org/wiki/Senile_pruritus
Marie Unna hereditary hypotrichosis;http://en.wikipedia.org/wiki/Marie_Unna_hereditary_hypotrichosis
Ependymoma;http://en.wikipedia.org/wiki/Ependymoma
Oral mucocele;http://en.wikipedia.org/wiki/Oral_mucocele
Leech bite;http://en.wikipedia.org/wiki/Leech_bite
Ross' syndrome;http://en.wikipedia.org/wiki/Ross'_syndrome
Congenital lacrimal duct obstruction;http://en.wikipedia.org/wiki/Congenital_lacrimal_duct_obstruction
Pseudomelanoma;http://en.wikipedia.org/wiki/Pseudomelanoma
Clostridium difficile infection;http://en.wikipedia.org/wiki/Clostridium_difficile_infection
Choriocarcinoma;http://en.wikipedia.org/wiki/Choriocarcinoma
Dysautonomia;http://en.wikipedia.org/wiki/Dysautonomia
Pili bifurcati;http://en.wikipedia.org/wiki/Pili_bifurcati
Balanitis;http://en.wikipedia.org/wiki/Balanitis
Chronic hallucinatory psychosis;http://en.wikipedia.org/wiki/Chronic_hallucinatory_psychosis
Ictal headache;http://en.wikipedia.org/wiki/Ictal_headache
Superficial pustular folliculitis;http://en.wikipedia.org/wiki/Superficial_pustular_folliculitis
Tar acne;http://en.wikipedia.org/wiki/Tar_acne
Factitial lymphedema;http://en.wikipedia.org/wiki/Factitial_lymphedema
Syringofibroadenoma;http://en.wikipedia.org/wiki/Syringofibroadenoma
Psoriatic erythroderma;http://en.wikipedia.org/wiki/Psoriatic_erythroderma
Occupational acne;http://en.wikipedia.org/wiki/Occupational_acne
Oncogenic osteomalacia;http://en.wikipedia.org/wiki/Oncogenic_osteomalacia
Pressure urticaria;http://en.wikipedia.org/wiki/Pressure_urticaria
Balanitis xerotica obliterans;http://en.wikipedia.org/wiki/Balanitis_xerotica_obliterans
Oil acne;http://en.wikipedia.org/wiki/Oil_acne
Juvenile plantar dermatosis;http://en.wikipedia.org/wiki/Juvenile_plantar_dermatosis
Racquet nail;http://en.wikipedia.org/wiki/Racquet_nail
Masked depression;http://en.wikipedia.org/wiki/Masked_depression
AL amyloidosis;http://en.wikipedia.org/wiki/AL_amyloidosis
Motion sickness;http://en.wikipedia.org/wiki/Motion_sickness
Uremic pruritus;http://en.wikipedia.org/wiki/Uremic_pruritus
Drug-induced pruritus;http://en.wikipedia.org/wiki/Drug-induced_pruritus
Lower respiratory tract infection;http://en.wikipedia.org/wiki/Lower_respiratory_tract_infection
Perianal cellulitis;http://en.wikipedia.org/wiki/Perianal_cellulitis
Squamous cell carcinoma;http://en.wikipedia.org/wiki/Squamous_cell_carcinoma
Trichorrhexis invaginata;http://en.wikipedia.org/wiki/Trichorrhexis_invaginata
Limb-girdle muscular dystrophy;http://en.wikipedia.org/wiki/Limb-girdle_muscular_dystrophy
Leukoplakia;http://en.wikipedia.org/wiki/Leukoplakia
Nasolacrimal duct obstruction;http://en.wikipedia.org/wiki/Nasolacrimal_duct_obstruction
Androphobia;http://en.wikipedia.org/wiki/Androphobia
Atypical fibroxanthoma;http://en.wikipedia.org/wiki/Atypical_fibroxanthoma
Follicular atrophoderma;http://en.wikipedia.org/wiki/Follicular_atrophoderma
Arsenic toxicity;http://en.wikipedia.org/wiki/Arsenic_toxicity
Systemic scleroderma;http://en.wikipedia.org/wiki/Systemic_scleroderma
Trichilemmoma;http://en.wikipedia.org/wiki/Trichilemmoma
Amoebiasis;http://en.wikipedia.org/wiki/Amoebiasis
Giant solitary trichoepithelioma;http://en.wikipedia.org/wiki/Giant_solitary_trichoepithelioma
Tinea;http://en.wikipedia.org/wiki/Tinea
Trichoadenoma;http://en.wikipedia.org/wiki/Trichoadenoma
Respiratory tract neoplasm;http://en.wikipedia.org/wiki/Respiratory_tract_neoplasm
Dermatosis papulosa nigra;http://en.wikipedia.org/wiki/Dermatosis_papulosa_nigra
Breast eczema;http://en.wikipedia.org/wiki/Breast_eczema
Pityriasis amiantacea;http://en.wikipedia.org/wiki/Pityriasis_amiantacea
Keloid;http://en.wikipedia.org/wiki/Keloid
Hemangioma;http://en.wikipedia.org/wiki/Hemangioma
Amoebic dysentery;http://en.wikipedia.org/wiki/Amoebic_dysentery
Splenic tumor;http://en.wikipedia.org/wiki/Splenic_tumor
Goitre;http://en.wikipedia.org/wiki/Goitre
Lysosomal acid lipase deficiency;http://en.wikipedia.org/wiki/Lysosomal_acid_lipase_deficiency
Periorbital hyperpigmentation;http://en.wikipedia.org/wiki/Periorbital_hyperpigmentation
Aneurysm of heart;http://en.wikipedia.org/wiki/Aneurysm_of_heart
Balloon cell nevus;http://en.wikipedia.org/wiki/Balloon_cell_nevus
Menstrual disorder;http://en.wikipedia.org/wiki/Menstrual_disorder
Urinary bladder neck obstruction;http://en.wikipedia.org/wiki/Urinary_bladder_neck_obstruction
Reactive hypoglycemia;http://en.wikipedia.org/wiki/Reactive_hypoglycemia
Smallpox;http://en.wikipedia.org/wiki/Smallpox
Amelanotic melanoma;http://en.wikipedia.org/wiki/Amelanotic_melanoma
Biliary pruritus;http://en.wikipedia.org/wiki/Biliary_pruritus
Keloid disorder;http://en.wikipedia.org/wiki/Keloid_disorder
